,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
1427,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Tamil Nadu,28.0,7.2,7.2,439.0,2.28,0.14,236.0,415.0,2008.0,64.67378144927537,2
1428,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",Tamil Nadu,27.0,6.8,7.6,749.0,2.25,0.36,424.0,699.0,2008.0,77.58610260869565,1
1429,1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",Karnataka,26.0,6.9,7.3,252.0,4.33,1.0,322.0,858.0,2008.0,88.05058898550725,1
1430,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,Karnataka,29.0,7.0,7.3,46.0,1.0,0.52,49.0,707.0,2008.0,51.92802202898552,2
1431,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,Karnataka,31.0,7.0,7.3,40.0,1.0,0.52,12.0,81.0,2008.0,50.971282028985506,1
1432,2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",Andhra Pradesh,30.0,7.7,8.1,195.0,1.1,0.7,0.0,10.0,2008.0,62.14983333333333,2
1433,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Himachal Pradesh,23.0,8.0,8.2,572.0,0.5,0.52,12.0,26.0,2008.0,57.463352463768096,2
1434,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",Himachal Pradesh,23.0,4.9,7.8,704.0,3.5,0.52,57.0,375.0,2008.0,93.08936811594202,1
1435,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",Punjab,20.0,5.9,7.2,703.0,5.4,2.05,1950.0,21000.0,2008.0,141.22115855072465,1
1436,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",Punjab,21.0,5.3,7.4,1095.0,27.0,3.35,48000.0,217500.0,2008.0,1399.9462536231886,1
1437,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Punjab,21.0,5.7,7.3,732.0,10.7,2.4,5450.0,45500.0,2008.0,273.6195791304348,1
1438,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",Punjab,21.0,5.0,7.2,983.0,26.1,3.05,32250.0,135000.0,2008.0,1023.6682744927537,1
1439,1698,"D/S CHHATBIR, PUNJAB",Punjab,20.0,5.0,7.3,748.0,7.4,2.65,12500.0,90000.0,2008.0,413.4014411594203,1
1440,1699,"U/S DHAKANSU NALLAH, PUNJAB",Punjab,20.0,5.1,7.2,760.0,13.5,2.55,22000.0,122500.0,2008.0,682.2732608695653,1
1441,1700,"D/S DHAKANSU NALLAH, PUNJAB",Punjab,21.0,4.5,7.2,856.0,23.8,3.45,34000.0,232500.0,2008.0,1065.8549026086957,1
1442,1701,"D/S JHARMAL NADI, PUNJAB",Punjab,21.0,4.4,7.2,1184.0,18.1,3.75,17250.0,70000.0,2008.0,610.0595495652174,1
1443,1702,"U/S JHARMAL NADI, PUNJAB",Punjab,20.0,4.5,7.4,1186.0,22.7,3.07,13000.0,78333.0,2008.0,561.604015942029,1
1444,1703,"GHAGGER AT MOONAK, PUNJAB",Punjab,21.0,5.2,7.5,1036.0,28.5,3.55,28750.0,155000.0,2008.0,976.2752272463769,1
1445,1704,"D/S SARDULGARH, PUNJAB",Punjab,21.0,5.5,7.6,973.0,27.8,3.33,130500.0,392500.0,2008.0,3271.2586530434783,1
1446,1705,"U/S SARDULGARH, PUNJAB",Punjab,21.0,5.6,7.6,951.0,25.8,3.23,22500.0,712500.0,2008.0,936.6577927536232,1
1447,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,Haryana,25.0,6.4,7.9,378.0,4.1,0.94,233.0,465.0,2008.0,96.80386376811593,1
1448,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",Rajasthan,21.0,5.4,7.8,438.0,1.7,0.41,3.0,6.0,2008.0,73.40520666666666,2
1449,1424,"IMPHAL AT MAHABALI, MANIPUR",Manipur,27.0,7.9,6.7,120.0,1.2,0.52,233.0,135.0,2008.0,42.90947942028985,3
1450,1457,"IMPHAL AT KOIRENGEI, MANIPUR",Manipur,26.0,6.2,7.3,135.0,1.8,0.52,233.0,113.0,2008.0,66.81361768115941,2
1451,1627,"KIYAMGI, MANIPUR",Manipur,27.0,8.2,7.6,176.0,1.9,0.52,233.0,135.0,2008.0,63.298938550724635,2
1452,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",Manipur,28.0,6.6,7.4,112.0,1.2,0.52,233.0,91.0,2008.0,61.30416985507247,2
1453,1458,"IRIL AT PORAMPET, MANIPUR",Manipur,26.0,7.9,7.8,196.0,0.8,0.52,233.0,73.0,2008.0,58.46775942028986,2
1454,1624,"LILONG, MANIPUR",Manipur,29.0,9.0,8.0,269.0,1.8,0.52,233.0,155.0,2008.0,65.53390289855072,2
1455,1925,KHUGA RIVER (CHURACHANDPUR DIST.),Manipur,28.0,6.7,8.0,698.0,1.8965,0.52,233.0,465.0,2008.0,77.61570089855073,1
1456,1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",Manipur,30.0,9.6,7.6,633.0,1.8965,0.52,233.0,30.0,2008.0,56.61017915942028,2
1457,1625,"HUMP BRIDGE, MANIPUR",Manipur,27.0,3.2,6.8,389.0,26.0,0.52,233.0,633.0,2008.0,286.9549063768115,1
1458,1626,"HEIRANGOITHONG, MANIPUR",Manipur,28.0,5.5,7.5,375.0,24.0,0.52,233.0,383.0,2008.0,270.27982637681157,1
1459,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Meghalaya,19.0,5.0,3.2,630.0,7.0,2.5,27.0,33.0,2008.0,43.19624115942029,3
1460,2050,TLAWNG UPSTREAM AIZAWL,Mizoram,26.0,7.0,7.8,122.0,0.65,0.52,233.0,3.0,2008.0,61.438062028985506,2
1461,2051,TLAWNG DOWNSTREAM AIZAWL,Mizoram,26.0,7.2,7.8,130.0,0.93,0.1,233.0,3.0,2008.0,62.91028811594203,2
1462,2052,TUIRIAL UPPER CATCHMENT,Mizoram,25.0,6.6,8.0,151.0,0.98,0.52,233.0,6.0,2008.0,69.76260985507247,2
1463,2053,TUIRIAL LOWER CATCHMENT,Mizoram,25.0,6.7,7.9,188.0,1.03,0.52,233.0,8.0,2008.0,67.99670289855074,2
1464,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Tripura,28.0,6.1,7.7,120.0,1.36,0.52,264.0,350.0,2008.0,71.07776463768117,2
1465,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Tripura,29.0,5.4,7.3,141.0,2.67,0.08,285.0,510.0,2008.0,79.55330666666667,1
1466,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",Tripura,28.0,5.8,7.8,161.0,2.93,0.1,518.0,588.0,2008.0,93.7835255072464,1
1467,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Daman & Diu,27.0,6.7,7.6,253.0,1.8965,2.8,233.0,465.0,2007.0,70.82308089855073,2
1468,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",Gujarat,25.0,7.0,7.7,448.0,0.4,0.2,17.0,42.0,2007.0,52.76077536231884,2
1469,1860,BALEHWAR KHADI AT N.H. NO. 8,Gujarat,27.0,4.9,7.7,904.0,3.6,0.52,13950.0,32750.0,2007.0,406.440368115942,1
1470,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,Gujarat,28.0,6.4,8.0,477.0,2.4,0.52,12325.0,22825.0,2007.0,355.61972376811593,1
1471,1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,Gujarat,29.0,6.7,7.9,14111.0,2.9,0.52,10725.0,21000.0,2007.0,324.10444289855076,1
1472,1865,RIVER DHADHAR AT KOTHWADA,Gujarat,28.0,5.7,7.6,868.0,4.2,0.4,5.0,57.0,2007.0,90.76887246376812,1
1473,1148,"AMBIKA AT BILIMORA, GUJARAT",Gujarat,30.0,6.2,8.0,899.0,3.1,0.52,10275.0,16500.0,2007.0,316.1746376811594,1
1474,1149,"KOLAK AT PATALIA BDG., GUJARAT",Gujarat,26.0,4.8,7.6,14426.0,10.4,0.1,32.0,148.0,2007.0,153.54773507246375,1
1475,1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",Gujarat,27.0,4.2,7.8,589.0,4.0,0.52,23575.0,50250.0,2007.0,631.5779768115942,1
1476,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Goa,30.0,6.8,7.5,2870.0,2.5,0.1,582.0,1114.0,2007.0,82.08439594202899,1
1477,1475,ZUARI AT PANCHAWADI,Goa,29.0,6.5,6.9,1690.0,1.5,0.1,555.0,1331.0,2007.0,63.451096811594205,2
1478,1476,"MANDOVI AT TONCA, MARCELA, GOA",Goa,29.0,6.5,7.1,3110.0,1.6,0.1,1243.0,2056.0,2007.0,83.4849968115942,1
1479,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",Goa,27.0,7.2,7.2,70.0,1.6,0.1,1554.0,2887.0,2007.0,88.24050811594205,1
1480,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",Goa,28.0,7.2,6.8,60.0,2.1,0.1,5778.0,10403.0,2007.0,180.72422811594203,1
1481,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",Goa,28.0,7.4,7.1,80.0,1.4,0.1,475.0,1010.0,2007.0,59.51529420289855,2
1482,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",Goa,28.0,7.2,6.9,80.0,1.3,0.1,1009.0,1938.0,2007.0,68.12582811594204,2
1483,1547,"RIVER TALPONA AT CANACONA, GOA",Goa,29.0,7.4,7.0,66.0,2.0,0.1,700.0,1451.0,2007.0,68.15693420289855,2
1484,1548,"RIVER ASSONORA AT ASSONORA, GOA",Goa,28.0,6.3,6.6,66.0,1.6,0.1,1427.0,3293.0,2007.0,79.43603072463767,1
1485,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",Maharashtra,26.0,6.4,7.3,103.0,4.0,0.24,126.0,753.0,2007.0,83.0642904347826,1
1486,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",Maharashtra,27.0,6.7,7.4,103.0,3.9,0.22,64.0,644.0,2007.0,81.07546289855071,1
1487,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",Maharashtra,28.0,6.6,7.5,97.0,3.7,0.25,16.0,169.0,2007.0,80.35880985507248,1
1488,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",Maharashtra,28.0,5.7,7.2,531.0,5.3,0.75,116.0,456.0,2007.0,96.06707913043476,1
1489,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",Maharashtra,25.0,6.4,7.1,113.0,3.9,0.47,60.0,400.0,2007.0,77.19817710144926,1
1490,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",Maharashtra,25.0,6.6,7.2,88.0,3.9,0.45,228.0,1146.0,2007.0,81.84123652173913,1
1491,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",Maharashtra,22.0,6.2,7.3,117.0,4.0,0.5,169.0,638.0,2007.0,84.98297101449273,1
1492,17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",Kerala,28.0,5.5,6.6,1314.0,1.7,0.4,290.0,668.0,2007.0,58.772086376811586,2
1493,18,"PERIYAR AT KALADY, KERALA",Kerala,27.0,7.5,6.8,32.0,0.8,0.3,200.0,738.0,2007.0,42.38897391304348,3
1494,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Kerala,28.0,6.7,6.8,42.0,1.0,0.4,230.0,804.0,2007.0,48.69872289855073,3
1495,20,"CHALIYAR AT KOOLIMADU, KERALA",Kerala,28.0,6.9,6.7,73.0,0.5,0.2,688.0,1242.0,2007.0,51.77766231884058,2
1496,21,"CHALIYAR AT CHUNGAPALLY, KERALA",Kerala,28.0,6.8,6.9,7920.0,0.5,0.2,391.0,813.0,2007.0,50.79900927536234,1
1497,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",Kerala,29.0,7.4,7.2,49.0,1.1,0.3,327.0,641.0,2007.0,55.258760869565215,2
1498,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",Kerala,28.0,7.2,6.8,58.0,1.5,0.3,173.0,556.0,2007.0,49.3976147826087,3
1499,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",Kerala,29.0,6.8,6.6,115.0,2.0,0.5,148.0,635.0,2007.0,51.77524927536232,2
1500,1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",Kerala,28.0,0.8,6.8,2156.0,7.4,1.0,14825.0,20733.0,2007.0,461.20021333333335,1
1501,1156,"PAMBA AT CHENGANNUR, KERALA",Kerala,26.0,7.1,6.1,34.0,0.6,0.5,1300.0,1975.0,2007.0,54.995368405797095,2
1502,1341,"PAMBA AT THAKAZHY, KERALA",Kerala,26.0,5.9,6.2,52.0,0.5,0.6,1100.0,1775.0,2007.0,57.17010521739132,2
1503,1565,"PAMBA DOWN, KERALA",Kerala,26.0,5.1,6.2,55.0,1.1,0.4,1275.0,2000.0,2007.0,70.22579420289856,2
1504,1339,"MEENACHIL AT KIDANGOOR, KERALA",Kerala,26.0,6.7,6.2,43.0,0.7,0.4,1325.0,2100.0,2007.0,60.111962898550736,2
1505,1340,"MANIMALA  AT KALLOOPARA, KERALA",Kerala,26.0,5.8,6.2,34.0,0.6,0.3,975.0,1625.0,2007.0,55.70413217391307,2
1506,1384,"MANIMALA AT THONDRA, KERALA",Kerala,26.0,6.4,6.2,39.0,0.7,0.4,1375.0,1900.0,2007.0,62.61534376811594,2
1507,1342,"ACHENKOIL AT THUMPAMON, KERALA",Kerala,26.0,6.6,6.3,41.0,0.6,0.3,1033.0,1442.0,2007.0,54.834516521739125,2
1508,1443,"ACHENKOIL AT CHENNITHULA, KERALA",Kerala,26.0,5.4,6.2,47.0,0.7,0.5,1250.0,1825.0,2007.0,64.65990666666667,2
1509,1442,"VAMANAPURAM, KERALA",Kerala,28.0,6.7,6.7,80.0,1.3,0.5,1655.0,3050.0,2007.0,81.62423623188407,1
1510,1563,"AMARAVILA, KERALA",Kerala,27.0,6.4,7.0,112.0,1.4,0.7,3850.0,5725.0,2007.0,138.28760376811596,1
1511,1564,"AYUR, KERALA",Kerala,29.0,6.3,7.1,83.0,1.0,0.4,643.0,1080.0,2007.0,65.02811072463768,2
1512,1566,"THIRURANGADY, KERALA",Kerala,28.0,6.2,6.5,95.0,0.8,1.2,1075.0,2550.0,2007.0,63.28350434782608,2
1513,1567,"KUTTIYADY ESTATE, KERALA",Kerala,28.0,6.9,6.4,41.0,0.5,0.2,83.0,285.0,2007.0,32.98158231884058,3
1514,1568,"VALAYAM, KERALA",Kerala,27.0,6.8,6.5,51.0,0.5,0.2,98.0,435.0,2007.0,35.56536927536233,3
1515,1569,"THALIPARAMBA, KERALA",Kerala,28.0,6.6,6.9,11654.0,0.7,0.3,338.0,963.0,2007.0,53.22569652173913,2
1516,1570,"HOSDURG, KERALA",Kerala,28.0,7.0,7.2,11962.0,0.3,0.3,68.0,550.0,2007.0,46.978448695652176,3
1517,1571,"KAKKADAVU,  KERALA",Kerala,28.0,7.5,6.9,52.0,0.5,0.2,138.0,685.0,2007.0,40.08098057971015,3
1518,1572,"PADIYATHADKA, KERALA",Kerala,28.0,7.4,6.8,68.0,0.3,0.2,160.0,725.0,2007.0,37.554187536231886,3
1519,1573,"IRUMPANAM, KERALA",Kerala,29.0,2.8,6.6,1239.0,2.3,0.6,263.0,645.0,2007.0,76.47624086956525,1
1520,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",Andhra Pradesh,28.0,6.2,7.6,380.0,0.5,0.5,1318.0,24583.0,2007.0,89.92763101449275,1
1521,1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",Odisha,30.0,7.9,7.9,382.0,2.1,0.21,993.0,2700.0,2007.0,89.09232608695653,1
1522,1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",Odisha,30.0,7.2,7.7,244.0,1.2,0.51,980.0,1793.0,2007.0,80.5367347826087,1
1523,1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",Odisha,32.0,6.7,7.6,231.0,1.5,0.56,1460.0,3133.0,2007.0,94.76717623188408,1
1524,1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",Puducherry,29.0,7.0,8.1,637.0,3.5,1.2,233.0,465.0,2007.0,92.16354869565217,1
1525,1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",Tamil Nadu,26.0,7.5,6.5,65.0,1.0,0.15,108.0,319.0,2007.0,36.81685391304348,3
1526,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",Tamil Nadu,28.0,6.8,6.5,88.0,0.9,0.11,111.0,233.0,2007.0,39.34732927536232,3
1527,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",Tamil Nadu,29.0,6.8,6.5,128.0,1.8,0.15,295.0,507.0,2007.0,51.453982608695654,2
1528,1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",Tamil Nadu,32.0,7.8,7.2,250.0,1.9,0.15,128.0,249.0,2007.0,55.95969304347827,2
1529,1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Tamil Nadu,28.0,7.2,6.4,71.0,1.2,0.12,67.0,165.0,2007.0,37.3525747826087,3
1530,1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Tamil Nadu,27.0,7.4,6.5,71.0,1.5,0.12,98.0,189.0,2007.0,41.472380869565214,3
1531,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Tamil Nadu,31.0,7.6,7.1,428.0,2.5,0.15,226.0,443.0,2007.0,62.74470695652174,2
1532,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",Tamil Nadu,28.0,6.8,7.2,856.0,2.1,0.32,213.0,348.0,2007.0,64.59314927536234,2
1533,1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",Karnataka,27.0,7.3,7.3,152.0,2.0,1.28,333.0,998.0,2007.0,65.78359449275362,2
1534,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,Karnataka,28.0,6.9,7.2,58.0,1.0,0.52,14.0,55.0,2007.0,49.75880898550724,3
1535,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,Karnataka,29.0,7.0,7.2,56.0,1.0,0.52,4.0,16.5,2007.0,49.04781202898551,3
1536,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Himachal Pradesh,22.0,7.9,7.9,385.0,2.5,0.25,11.0,24.0,2007.0,70.34723942028985,2
1537,1884,KALA AMB D/S MARKANDA RIVER,Haryana,18.0,3.9,7.9,2422.0,74.8,0.78,233.0,465.0,2007.0,735.0996243478262,1
1538,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",Himachal Pradesh,24.0,4.9,7.6,972.0,19.6,1.8,328.0,718.0,2007.0,238.3980347826087,1
1539,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",Punjab,20.0,7.4,7.5,413.0,2.1,1.23,1663.0,10775.0,2007.0,101.25560086956524,1
1540,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",Punjab,21.0,6.1,7.8,632.0,8.1,2.9,37250.0,162500.0,2007.0,985.9126979710145,1
1541,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Punjab,21.0,6.7,7.6,425.0,7.4,2.88,22250.0,78750.0,2007.0,623.3850495652175,1
1542,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",Punjab,21.0,6.3,7.7,619.0,7.3,3.28,28250.0,125000.0,2007.0,769.0216107246378,1
1543,1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",Punjab,22.0,6.4,7.7,439.0,4.2,2.2,60275.0,440750.0,2007.0,1518.1591437681159,1
1544,1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",Punjab,22.0,6.5,7.7,686.0,9.8,2.6,19750.0,105000.0,2007.0,597.8798301449276,1
1545,1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",Punjab,21.0,6.4,7.8,754.0,13.8,2.53,56500.0,227500.0,2007.0,1474.637223768116,1
1546,1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",Punjab,22.0,6.3,7.7,615.0,8.2,3.7,34500.0,622500.0,2007.0,1024.6084507246378,1
1547,1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",Punjab,21.0,6.2,7.6,457.0,3.7,2.23,8633.0,49000.0,2007.0,285.4933576811594,1
1548,1703,"GHAGGER AT MOONAK, PUNJAB",Punjab,21.0,6.0,7.8,690.0,9.6,3.0,16250.0,117500.0,2007.0,525.6954782608695,1
1549,1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",Punjab,21.0,5.9,7.8,692.0,11.1,3.5,94000.0,222500.0,2007.0,2280.8846718840578,1
1550,1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",Punjab,21.0,5.9,7.7,699.0,10.4,3.33,60500.0,967500.0,2007.0,1696.4852252173914,1
1551,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,Haryana,22.0,6.5,8.2,1315.0,2.2,0.05,233.0,465.0,2007.0,84.8208101449275,1
1552,2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",Chandigarh,29.0,6.7,7.2,198.0,50.0,0.27,233.0,465.0,2007.0,489.4025495652173,1
1553,2048,"PATIALA KI RAO, CHANDIGARH",Chandigarh,30.0,6.7,7.4,198.0,50.0,0.4,233.0,465.0,2007.0,492.8887628985507,1
1554,2049,"SUKHNA CHOE, CHANDIGARH",Chandigarh,29.0,1.0,7.3,198.0,49.7,0.6,233.0,465.0,2007.0,515.9409860869566,1
1555,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",Rajasthan,19.0,5.6,7.4,168.0,2.2,0.38,5.0,16.0,2007.0,69.90875275362319,2
1556,2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",Mizoram,25.0,6.7,7.9,135.0,0.4,0.52,233.0,3.0,2007.0,62.40718289855074,2
1557,2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",Mizoram,25.0,6.5,7.9,195.0,0.6,0.52,233.0,3.0,2007.0,65.15295681159421,2
1558,2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",Mizoram,24.0,7.3,7.8,219.0,0.5,0.52,233.0,465.0,2007.0,58.78998115942029,2
1559,2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",Mizoram,24.0,7.7,7.9,227.0,0.4,0.52,233.0,15.0,2007.0,57.619193333333335,2
1560,1424,"IMPHAL AT MAHABALI, MANIPUR",Manipur,23.0,6.2,7.0,132.0,1.6,0.52,233.0,102.0,2007.0,59.83213768115942,2
1561,1457,"IMPHAL AT KOIRENGEI, MANIPUR",Manipur,23.0,6.4,7.4,137.0,2.1,0.52,233.0,58.0,2007.0,70.23138376811595,2
1562,1458,"IRIL AT PORAMPET, MANIPUR",Manipur,23.0,6.4,7.6,200.0,1.0,0.52,233.0,36.0,2007.0,63.97520376811593,2
1563,1624,"LILONG, MANIPUR",Manipur,23.0,7.0,7.6,210.0,2.4,0.52,100.0,137.0,2007.0,70.5666020289855,2
1564,1625,"HUMP BRIDGE, MANIPUR",Manipur,23.0,3.6,7.2,249.0,4.9,0.52,233.0,383.0,2007.0,105.11155855072465,1
1565,1626,"HEIRANGOITHONG, MANIPUR",Manipur,23.0,3.7,7.5,224.0,4.0,0.52,233.0,394.0,2007.0,101.8685915942029,1
1566,1627,"KIYAMGI, MANIPUR",Manipur,24.0,7.1,7.3,156.0,2.0,0.52,233.0,89.0,2007.0,64.25357507246378,2
1567,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",Manipur,23.0,7.1,7.2,127.0,2.0,0.52,233.0,60.0,2007.0,62.50481507246377,2
1568,1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,Manipur,22.0,5.8,7.6,258.0,1.7,0.52,233.0,118.0,2007.0,73.08892550724637,2
1569,1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",Manipur,24.0,8.4,7.9,383.0,0.8,0.52,233.0,180.0,2007.0,57.86300463768118,2
1570,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Meghalaya,20.0,8.1,7.2,221.0,5.4,1.95,213.0,373.0,2007.0,87.59463217391306,1
1571,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",Meghalaya,18.0,6.1,3.1,738.0,5.5,2.73,32.0,45.0,2007.0,23.052331304347824,4
1572,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",Meghalaya,16.0,8.0,7.0,164.0,1.7,1.6,1600.0,2067.0,2007.0,82.82589246376811,1
1573,1632,"GANOL RIVER TURA, MEGHALAYA",Meghalaya,19.0,5.4,7.2,153.0,1.7,1.78,213.0,278.0,2007.0,67.77713333333334,2
1574,1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",Meghalaya,18.0,7.0,7.0,161.0,1.7,2.43,250.0,375.0,2007.0,57.51960869565218,2
1575,1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",Tripura,27.0,5.2,7.4,120.0,1.4,0.05,203.0,280.0,2007.0,69.13874057971015,2
1576,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Tripura,27.0,4.7,7.4,139.0,1.8965,0.11,308.0,440.0,2007.0,78.30563336231884,1
1577,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",Tripura,27.0,5.4,7.4,128.0,3.0,0.06,353.0,565.0,2007.0,85.72032,1
1578,1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",Manipur,23.0,6.9,7.2,233.0,1.5,0.52,233.0,119.0,2007.0,59.07728898550724,2
1579,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Daman & Diu,27.0,6.7,7.61,168.2,1.8965,10.3,233.0,465.0,2006.0,71.79802489855072,2
1580,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",Gujarat,25.0,7.102,7.945,307.5,1.525,0.11,26.0,50.0,2006.0,66.64167666666668,2
1581,1860,BALEHWAR KHADI AT N.H. NO. 8,Gujarat,22.0,5.35,7.935,735.0,4.7,0.835,27650.0,15000.0,2006.0,716.9545368115942,1
1582,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,Gujarat,25.5,7.05,7.995,535.0,4.7,1.195,13400.0,33500.0,2006.0,398.95801855072466,1
1583,1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,Gujarat,29.667,6.5,8.14,16410.0,5.3,1.397,9200.0,2400.0,2006.0,313.28498214492754,1
1584,1865,RIVER DHADAR AT KOTHADA,Gujarat,25.5,6.7,7.885,896.5,15.0,0.42,3.0,10.0,2006.0,186.4611195652174,1
